,cod,message,cnt,list,city
0,200,0,40,"[{'dt': 1681462800, 'main': {'temp': 8.19, 'feels_like': 4.19, 'temp_min': 7.78, 'temp_max': 8.19, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 1001, 'humidity': 95, 'temp_kf': 0.41}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 8.48, 'deg': 160, 'gust': 13.11}, 'visibility': 10000, 'pop': 0.96, 'rain': {'3h': 0.73}, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-14 09:00:00'}, {'dt': 1681473600, 'main': {'temp': 9.48, 'feels_like': 6.86, 'temp_min': 9.48, 'temp_max': 10.03, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 1001, 'humidity': 92, 'temp_kf': -0.55}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 5.22, 'deg': 260, 'gust': 9.37}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 3.64}, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-14 12:00:00'}, {'dt': 1681484400, 'main': {'temp': 12.15, 'feels_like': 11.64, 'temp_min': 12.15, 'temp_max': 12.15, 'pressure': 1001, 'sea_level': 1001, 'grnd_level': 1001, 'humidity': 85, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 87}, 'wind': {'speed': 4.49, 'deg': 290, 'gust': 6.58}, 'visibility': 10000, 'pop': 0.81, 'rain': {'3h': 0.77}, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-14 15:00:00'}, {'dt': 1681495200, 'main': {'temp': 10.59, 'feels_like': 10.16, 'temp_min': 10.59, 'temp_max': 10.59, 'pressure': 1004, 'sea_level': 1004, 'grnd_level': 1004, 'humidity': 94, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 61}, 'wind': {'speed': 5.22, 'deg': 298, 'gust': 8.27}, 'visibility': 10000, 'pop': 0.71, 'rain': {'3h': 0.15}, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-14 18:00:00'}, {'dt': 1681506000, 'main': {'temp': 9.35, 'feels_like': 5.46, 'temp_min': 9.35, 'temp_max': 9.35, 'pressure': 1009, 'sea_level': 1009, 'grnd_level': 1009, 'humidity': 79, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 79}, 'wind': {'speed': 9.5, 'deg': 322, 'gust': 12.72}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-14 21:00:00'}, {'dt': 1681516800, 'main': {'temp': 8.16, 'feels_like': 4.27, 'temp_min': 8.16, 'temp_max': 8.16, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1012, 'humidity': 87, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 84}, 'wind': {'speed': 8.02, 'deg': 331, 'gust': 12.56}, 'visibility': 10000, 'pop': 0.2, 'rain': {'3h': 0.15}, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-15 00:00:00'}, {'dt': 1681527600, 'main': {'temp': 8.54, 'feels_like': 4.64, 'temp_min': 8.54, 'temp_max': 8.54, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 1014, 'humidity': 80, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 77}, 'wind': {'speed': 8.5, 'deg': 327, 'gust': 12}, 'visibility': 10000, 'pop': 0.2, 'rain': {'3h': 0.12}, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-15 03:00:00'}, {'dt': 1681538400, 'main': {'temp': 6.94, 'feels_like': 3.74, 'temp_min': 6.94, 'temp_max': 6.94, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1017, 'humidity': 86, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'clouds': {'all': 53}, 'wind': {'speed': 5.05, 'deg': 337, 'gust': 10.22}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-15 06:00:00'}, {'dt': 1681549200, 'main': {'temp': 10.38, 'feels_like': 9.25, 'temp_min': 10.38, 'temp_max': 10.38, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1019, 'humidity': 68, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 7}, 'wind': {'speed': 6.66, 'deg': 338, 'gust': 9.6}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-15 09:00:00'}, {'dt': 1681560000, 'main': {'temp': 11.62, 'feels_like': 10.51, 'temp_min': 11.62, 'temp_max': 11.62, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1021, 'humidity': 64, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 5}, 'wind': {'speed': 6.41, 'deg': 324, 'gust': 8.15}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-15 12:00:00'}, {'dt': 1681570800, 'main': {'temp': 11.29, 'feels_like': 10.22, 'temp_min': 11.29, 'temp_max': 11.29, 'pressure': 1023, 'sea_level': 1023, 'grnd_level': 1023, 'humidity': 67, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 6}, 'wind': {'speed': 5.98, 'deg': 320, 'gust': 6.97}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-15 15:00:00'}, {'dt': 1681581600, 'main': {'temp': 9.4, 'feels_like': 7.38, 'temp_min': 9.4, 'temp_max': 9.4, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 81, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 7}, 'wind': {'speed': 3.75, 'deg': 332, 'gust': 6.34}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-15 18:00:00'}, {'dt': 1681592400, 'main': {'temp': 6.65, 'feels_like': 5.68, 'temp_min': 6.65, 'temp_max': 6.65, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 86, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 96}, 'wind': {'speed': 1.63, 'deg': 7, 'gust': 1.69}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-15 21:00:00'}, {'dt': 1681603200, 'main': {'temp': 6.58, 'feels_like': 5.93, 'temp_min': 6.58, 'temp_max': 6.58, 'pressure': 1026, 'sea_level': 1026, 'grnd_level': 1026, 'humidity': 82, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 98}, 'wind': {'speed': 1.36, 'deg': 107, 'gust': 1.36}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-16 00:00:00'}, {'dt': 1681614000, 'main': {'temp': 5.58, 'feels_like': 4.31, 'temp_min': 5.58, 'temp_max': 5.58, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 87, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 100}, 'wind': {'speed': 1.75, 'deg': 147, 'gust': 1.76}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-16 03:00:00'}, {'dt': 1681624800, 'main': {'temp': 6.36, 'feels_like': 4.99, 'temp_min': 6.36, 'temp_max': 6.36, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 84, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 100}, 'wind': {'speed': 1.96, 'deg': 164, 'gust': 2.08}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-16 06:00:00'}, {'dt': 1681635600, 'main': {'temp': 10.47, 'feels_like': 9.43, 'temp_min': 10.47, 'temp_max': 10.47, 'pressure': 1026, 'sea_level': 1026, 'grnd_level': 1026, 'humidity': 71, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'clouds': {'all': 77}, 'wind': {'speed': 2.34, 'deg': 178, 'gust': 2.65}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-16 09:00:00'}, {'dt': 1681646400, 'main': {'temp': 12.87, 'feels_like': 11.81, 'temp_min': 12.87, 'temp_max': 12.87, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 61, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 88}, 'wind': {'speed': 1.33, 'deg': 211, 'gust': 1.94}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-16 12:00:00'}, {'dt': 1681657200, 'main': {'temp': 13.12, 'feels_like': 12.13, 'temp_min': 13.12, 'temp_max': 13.12, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 63, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 98}, 'wind': {'speed': 1.23, 'deg': 238, 'gust': 2.27}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-16 15:00:00'}, {'dt': 1681668000, 'main': {'temp': 11.85, 'feels_like': 11.02, 'temp_min': 11.85, 'temp_max': 11.85, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 74, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 99}, 'wind': {'speed': 0.4, 'deg': 21, 'gust': 0.59}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-16 18:00:00'}, {'dt': 1681678800, 'main': {'temp': 11.12, 'feels_like': 10.25, 'temp_min': 11.12, 'temp_max': 11.12, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 75, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 98}, 'wind': {'speed': 0.87, 'deg': 126, 'gust': 0.89}, 'visibility': 10000, 'pop': 0.06, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-16 21:00:00'}, {'dt': 1681689600, 'main': {'temp': 10.42, 'feels_like': 9.63, 'temp_min': 10.42, 'temp_max': 10.42, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 81, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 99}, 'wind': {'speed': 2.28, 'deg': 93, 'gust': 2.9}, 'visibility': 10000, 'pop': 0.34, 'rain': {'3h': 0.14}, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-17 00:00:00'}, {'dt': 1681700400, 'main': {'temp': 9.49, 'feels_like': 8.4, 'temp_min': 9.49, 'temp_max': 9.49, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 92, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 100}, 'wind': {'speed': 2.25, 'deg': 134, 'gust': 3.75}, 'visibility': 10000, 'pop': 0.5, 'rain': {'3h': 0.56}, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-17 03:00:00'}, {'dt': 1681711200, 'main': {'temp': 9.38, 'feels_like': 8.25, 'temp_min': 9.38, 'temp_max': 9.38, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 93, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 100}, 'wind': {'speed': 2.28, 'deg': 96, 'gust': 3.47}, 'visibility': 10000, 'pop': 0.41, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-17 06:00:00'}, {'dt': 1681722000, 'main': {'temp': 10.58, 'feels_like': 9.97, 'temp_min': 10.58, 'temp_max': 10.58, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 87, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 100}, 'wind': {'speed': 3.12, 'deg': 97, 'gust': 4.75}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-17 09:00:00'}, {'dt': 1681732800, 'main': {'temp': 12.4, 'feels_like': 11.73, 'temp_min': 12.4, 'temp_max': 12.4, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 78, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 99}, 'wind': {'speed': 2.87, 'deg': 90, 'gust': 4.38}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-17 12:00:00'}, {'dt': 1681743600, 'main': {'temp': 14.03, 'feels_like': 13.29, 'temp_min': 14.03, 'temp_max': 14.03, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 69, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 89}, 'wind': {'speed': 4.05, 'deg': 18, 'gust': 6.01}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-17 15:00:00'}, {'dt': 1681754400, 'main': {'temp': 10.94, 'feels_like': 10.07, 'temp_min': 10.94, 'temp_max': 10.94, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 76, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'clouds': {'all': 75}, 'wind': {'speed': 5.84, 'deg': 37, 'gust': 9.35}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-17 18:00:00'}, {'dt': 1681765200, 'main': {'temp': 7.48, 'feels_like': 4.54, 'temp_min': 7.48, 'temp_max': 7.48, 'pressure': 1025, 'sea_level': 1025, 'grnd_level': 1025, 'humidity': 93, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 2}, 'wind': {'speed': 4.76, 'deg': 41, 'gust': 11.55}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-17 21:00:00'}, {'dt': 1681776000, 'main': {'temp': 7.59, 'feels_like': 4.51, 'temp_min': 7.59, 'temp_max': 7.59, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 95, 'temp_kf': 0}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'clouds': {'all': 17}, 'wind': {'speed': 5.15, 'deg': 46, 'gust': 11.74}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-18 00:00:00'}, {'dt': 1681786800, 'main': {'temp': 7.15, 'feels_like': 3.83, 'temp_min': 7.15, 'temp_max': 7.15, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 92, 'temp_kf': 0}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'clouds': {'all': 24}, 'wind': {'speed': 5.46, 'deg': 50, 'gust': 12.32}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-18 03:00:00'}, {'dt': 1681797600, 'main': {'temp': 6.05, 'feels_like': 2.21, 'temp_min': 6.05, 'temp_max': 6.05, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 84, 'temp_kf': 0}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'clouds': {'all': 13}, 'wind': {'speed': 6.04, 'deg': 51, 'gust': 12.89}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-18 06:00:00'}, {'dt': 1681808400, 'main': {'temp': 10.73, 'feels_like': 9.61, 'temp_min': 10.73, 'temp_max': 10.73, 'pressure': 1024, 'sea_level': 1024, 'grnd_level': 1024, 'humidity': 67, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 0}, 'wind': {'speed': 7.41, 'deg': 59, 'gust': 11.51}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-18 09:00:00'}, {'dt': 1681819200, 'main': {'temp': 13.34, 'feels_like': 12.22, 'temp_min': 13.34, 'temp_max': 13.34, 'pressure': 1023, 'sea_level': 1023, 'grnd_level': 1023, 'humidity': 57, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 1}, 'wind': {'speed': 7.55, 'deg': 60, 'gust': 9.54}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-18 12:00:00'}, {'dt': 1681830000, 'main': {'temp': 14.09, 'feels_like': 13.15, 'temp_min': 14.09, 'temp_max': 14.09, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1021, 'humidity': 61, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 9}, 'wind': {'speed': 7.3, 'deg': 55, 'gust': 9.15}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-18 15:00:00'}, {'dt': 1681840800, 'main': {'temp': 11.13, 'feels_like': 10.2, 'temp_min': 11.13, 'temp_max': 11.13, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1021, 'humidity': 73, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 10}, 'wind': {'speed': 6.96, 'deg': 45, 'gust': 11.44}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-18 18:00:00'}, {'dt': 1681851600, 'main': {'temp': 8.6, 'feels_like': 5.22, 'temp_min': 8.6, 'temp_max': 8.6, 'pressure': 1022, 'sea_level': 1022, 'grnd_level': 1022, 'humidity': 75, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 2}, 'wind': {'speed': 6.75, 'deg': 52, 'gust': 13.93}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-18 21:00:00'}, {'dt': 1681862400, 'main': {'temp': 7.02, 'feels_like': 3.43, 'temp_min': 7.02, 'temp_max': 7.02, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1021, 'humidity': 71, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 3}, 'wind': {'speed': 6.09, 'deg': 51, 'gust': 12.8}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-19 00:00:00'}, {'dt': 1681873200, 'main': {'temp': 5.61, 'feels_like': 1.59, 'temp_min': 5.61, 'temp_max': 5.61, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1021, 'humidity': 76, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 7}, 'wind': {'speed': 6.21, 'deg': 51, 'gust': 12.71}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2023-04-19 03:00:00'}, {'dt': 1681884000, 'main': {'temp': 5.18, 'feels_like': 0.94, 'temp_min': 5.18, 'temp_max': 5.18, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1020, 'humidity': 80, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 7}, 'wind': {'speed': 6.46, 'deg': 54, 'gust': 13.12}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2023-04-19 06:00:00'}]","{'id': 6435453, 'name': 'Huisnes-sur-Mer', 'coord': {'lat': 48.636, 'lon': -1.5115}, 'country': 'FR', 'population': 0, 'timezone': 7200, 'sunrise': 1681449488, 'sunset': 1681498456}"
